ts_utc,spot,strike,call_oi,call_vol,call_last,call_iv,put_oi,put_vol,put_last,put_iv
2026-09-24 23:30,741.06,500.0,0.0,0.0,0.0,0.0,580.0,510.0,0.01,2.1875045312499997
2026-09-24 23:30,741.06,505.0,0.0,0.0,0.0,0.0,57.0,20.0,0.01,2.1250046874999997
2026-09-24 23:30,741.06,510.0,0.0,0.0,0.0,0.0,23.0,100.0,0.03,2.0625048437499998
2026-09-24 23:30,741.06,515.0,0.0,0.0,0.0,0.0,9.0,40.0,0.03,2.000005
2026-09-24 23:30,741.06,520.0,0.0,0.0,0.0,0.0,30.0,10.0,0.01,1.96875015625
2026-09-24 23:30,741.06,525.0,0.0,0.0,0.0,0.0,7.0,0.0,0.06,1.9375003125
2026-09-24 23:30,741.06,530.0,0.0,0.0,0.0,0.0,3.0,0.0,0.01,1.96875015625
2026-09-24 23:30,741.06,535.0,0.0,0.0,0.0,0.0,97.0,2.0,0.01,1.8125009374999999
2026-09-24 23:30,741.06,540.0,0.0,0.0,0.0,0.0,250.0,100.0,0.01,1.75000125
2026-09-24 23:30,741.06,545.0,0.0,0.0,0.0,0.0,120.0,100.0,0.01,1.75000125
2026-09-24 23:30,741.06,550.0,0.0,0.0,0.0,0.0,203.0,30.0,0.01,1.6875015625
2026-09-24 23:30,741.06,555.0,0.0,0.0,0.0,0.0,112.0,11.0,0.01,1.625001875
2026-09-24 23:30,741.06,560.0,0.0,0.0,0.0,0.0,22.0,1.0,0.01,1.5625021874999998
2026-09-24 23:30,741.06,570.0,0.0,0.0,0.0,0.0,10.0,1.0,0.01,1.5000025
2026-09-24 23:30,741.06,575.0,0.0,0.0,0.0,0.0,8.0,0.0,0.02,1.4375028125
2026-09-24 23:30,741.06,580.0,0.0,0.0,0.0,0.0,143.0,42.0,0.01,1.46875265625
2026-09-24 23:30,741.06,585.0,0.0,0.0,0.0,0.0,151.0,1.0,0.02,1.421877890625
2026-09-24 23:30,741.06,590.0,0.0,0.0,0.0,0.0,26.0,9.0,0.01,1.3125034374999998
2026-09-24 23:30,741.06,595.0,0.0,0.0,0.0,0.0,69.0,13.0,0.02,1.2500037499999999
2026-09-24 23:30,741.06,600.0,0.0,0.0,0.0,0.0,93.0,13.0,0.01,1.21875390625
